Date,Open,High,Low,Close
2008-01-09,17.79724543611089,18.266555464505785,17.522972360247298,17.919143676757812
2008-01-10,18.162947271459934,18.223896993012335,17.06585693359375,17.06585693359375
2008-01-11,16.99880627205671,17.852099755018646,16.88300311974178,17.340124130249023
2008-01-14,17.376699179526675,17.644877252405287,15.968766331322614,16.456361770629883
2008-01-15,16.27351491008017,16.547786927934975,14.755871528702489,14.938720703125
2008-01-16,13.774578707315802,15.420213491308656,12.939570562599926,15.243460655212402
2008-01-17,15.304414303946821,15.810294925049039,14.11589901746233,15.77981948852539
2008-01-18,15.840771624322583,16.54778558465067,15.127662575756593,15.176422119140625
2008-01-21,13.81114924585919,14.262175165966678,13.305268711986846,14.231700897216797
2008-01-22,13.908674412809159,14.932626103019292,13.713636217058534,14.38408088684082
2008-01-23,13.957431874194302,14.018381591880225,13.012715318879607,13.2869873046875
2008-01-24,14.323129005093666,15.840771045280013,13.841627514572803,15.0240478515625
2008-01-28,14.627872785510528,15.816387914340812,14.548638986097322,15.60306453704834
2008-01-29,16.12114073414047,16.75501483208406,15.810298192473404,15.846867561340332
2008-01-30,15.834679778790886,16.121143172039822,14.99967228202734,16.090667724609375
2008-01-31,15.846866627055167,15.993145256417987,15.200802390072912,15.664018630981445
2008-02-01,16.029708054324413,16.913475719066934,15.66401221203525,16.608728408813477
2008-02-06,16.249126027510073,16.249126027510073,15.609157159189076,15.633536338806152
2008-02-07,15.651824578122886,15.785912997866323,14.68272788140367,14.993570327758789
2008-02-08,14.871674489304665,15.292226272107085,14.335319519042969,14.335319519042969
2008-02-11,14.56692566075384,15.158136367797853,14.518166122674662,15.158136367797852
2008-02-12,15.365367786166734,15.72496991498994,15.237374399222581,15.542121887207031
2008-02-13,15.664022978835535,16.060194521973187,15.310515902456157,15.68840217590332
2008-02-14,15.871245258452168,15.962669246573023,14.975287152318174,15.481167793273926
2008-02-15,15.145939344568163,15.475065787161721,14.889951594764922,14.987470626831055
2008-02-18,15.237372183025444,15.353176537121826,15.054524181836836,15.109378814697266
2008-02-19,15.237369544883602,15.408028502293153,14.65834903717041,14.65834903717041
2008-02-20,15.852955287587356,16.578254214638978,15.554303061746978,16.151607513427734
2008-02-21,16.60872532102442,16.87690322969477,15.609154701232912,15.60915470123291
2008-02-22,15.724966456657038,15.907815606746027,15.11547161473205,15.389744758605957
2008-02-25,15.444595775703043,15.755438211897408,15.20689321494454,15.60306453704834
2008-02-26,15.33489345254527,15.980957799467484,15.267848633400341,15.724969863891602
2008-02-27,15.71277698565793,16.395410537719727,15.664017446224944,16.395410537719727
2008-02-28,16.36493442174638,16.88909912109375,16.090661316695613,16.88909912109375
2008-02-29,16.57215912890525,17.126799142968625,16.151607513427734,16.151607513427734
2008-03-03,16.273514801614695,17.108522189598325,16.169900618888335,16.943958282470703
2008-03-04,16.94395946098568,17.187758375547855,15.968768452814516,16.182090759277344
2008-03-05,16.450269232024233,16.943959836157052,16.33446486129501,16.82206153869629
2008-03-06,16.66969162896648,16.870824970430323,16.16381072998047,16.16381072998047
2008-03-07,15.737159103713863,16.273515299842852,15.737159103713863,15.761539459228516
2008-03-10,16.029713801029978,16.334461220536397,15.481168678422252,15.749346733093262
2008-03-11,16.21256234424767,16.6879675568956,16.035808289531516,16.6696834564209
2008-03-12,16.761107604835253,16.913481310333754,16.157707870563478,16.57216453552246
2008-03-13,16.182088301549808,16.40760191451311,15.8468665887192,16.029714584350586
2008-03-14,16.364933958129658,16.413693490699664,14.993570796764361,15.517735481262207
2008-03-17,15.517735481262207,15.517735481262207,15.517735481262207,15.517735481262207
2008-03-18,14.883864858836429,15.42021983606079,14.64616223015417,15.176422119140625
2008-03-19,15.20079775977539,15.334886171883657,14.445024490356445,14.445024490356445
2008-03-20,14.036670201891907,14.414556449087643,13.969625380203862,14.01838493347168
2008-03-24,14.256079770714736,15.024043184258385,14.213415330382114,14.566922187805176
2008-03-25,14.938720052229408,15.145948410034181,14.646162780923586,15.14594841003418
2008-03-26,16.486835339886188,17.065855916341146,15.859056384118768,15.999239921569824
2008-03-27,16.02971740297439,16.145521773913917,15.542121887207031,15.542121887207031
2008-03-28,15.62135572257445,15.840774285929465,14.96310119502881,15.542121887207031
2008-03-31,15.359271401344907,15.389745680258521,14.390174451645901,14.41455364227295
2008-04-01,14.749773711306963,14.963095948077083,14.536450312017841,14.585209846496582
2008-04-02,14.707108573213276,14.774153371216856,14.505975341721575,14.65834903717041
2008-04-03,14.621784286478126,15.724969863891602,14.524265183641543,15.724969863891602
2008-04-04,15.724969320904789,16.43807846234811,15.54212130002983,16.14552116394043
2008-04-07,16.151610332320608,16.620921553056736,15.572589874267578,15.572589874267578
2008-04-08,15.572592341715673,15.578687429478915,14.816818896860358,15.04842758178711
2008-04-09,15.091087969077542,15.304411333259468,14.560827101683543,14.566922187805176
2008-04-10,14.682727965409867,14.749772756924639,13.805055239063222,13.866004943847656
2008-04-11,13.768488159021896,14.134185285709528,13.542974562766801,13.89648151397705
2008-04-14,13.859907628831149,13.859907628831149,13.12241969081185,13.201653480529785
2008-04-15,13.354030966592369,13.530785016490261,12.153326629855057,12.707966804504395
2008-04-16,13.104146107777552,13.36013412475586,12.56169578043867,13.36013412475586
2008-04-17,13.256516161193073,13.293085535442643,12.49464741629692,12.561692237854004
2008-04-18,12.927384141853306,13.378411316586178,12.531212754606504,12.707966804504395
2008-04-22,12.860341068972689,12.951765060424805,12.58606793209722,12.951765060424805
2008-04-23,13.049284373997802,13.207753171203034,12.494644165039062,12.494644165039062
2008-04-24,12.366650067891886,12.44588388049807,11.958288504800613,12.220370292663574
2008-04-25,12.287414403010072,12.872529983520508,12.287414403010072,12.872529983520508
2008-04-28,13.219941948066,13.768487011104131,13.085852354032463,13.40888500213623
2008-04-29,13.408891443200808,13.561265209600817,12.927389783367381,12.939579963684082
2008-04-30,13.189468691832658,15.487264644158541,12.9517660631504,15.176422119140625
2008-05-02,16.090660038254654,17.358408982783352,15.627443921260857,17.218225479125977
2008-05-05,16.80986875475746,16.968337563162127,16.12114005142104,16.456361770629883
2008-05-06,16.303985638126907,16.303985638126907,15.79810500875308,15.852959632873535
2008-05-07,15.907818724173971,16.523408774656634,15.694495255191761,16.182090759277344
2008-05-08,16.30398109856002,16.83424192990928,16.163797614847923,16.608728408813477
2008-05-09,15.603069831362028,16.01752655358478,15.267846935437493,15.846867561340332
2008-05-12,16.243039951004917,16.797680254513427,16.121141660272556,16.602642059326172
2008-05-13,16.77939718020469,17.15728341594473,16.4502693337349,16.645307540893555
2008-05-14,16.66358958024422,16.822058383487676,16.035809455378136,16.121139526367188
2008-05-15,16.121136613520783,16.121136613520783,15.609160930169507,15.810294151306152
2008-05-16,16.151612229941847,16.499024080582828,16.02971280470824,16.419790267944336
2008-05-19,16.57826201347024,16.761110021423512,16.334463119506836,16.334463119506836
2008-05-20,16.151610945915124,16.39540861448174,15.865148830664218,16.212560653686523
2008-05-21,16.145522367464725,16.334465491455685,16.041908171240113,16.090667724609375
2008-05-23,15.962670251313739,16.121139049873317,15.785916188971424,15.920005798339844
2008-05-26,16.029712103036413,16.07847163849168,15.731059803058029,15.877338409423828
2008-05-27,15.90780827836079,16.3954034622685,15.785908901124552,16.36492919921875
2008-05-28,16.456366666446947,16.956152431054427,16.267423522819147,16.578266143798828
2008-05-29,16.681870569569693,18.04713856781158,16.316173514455873,16.547780990600586
2008-05-30,16.645305663042823,16.761110021423512,16.029715664571864,16.334463119506836
2008-06-02,16.108943075810355,16.371025949767088,15.974853514705757,16.151607513427734
2008-06-03,16.1394237320011,16.1394237320011,15.237371611599041,15.359271049499512
2008-06-04,15.273940492009691,15.273940492009691,14.55473638882116,14.627876281738281
2008-06-05,14.969196096837921,15.072810287955894,14.658353523484001,14.932626724243164
2008-06-06,14.865582607444832,14.963101713980471,13.908675647989226,14.01838493347168
2008-06-09,14.249986102728862,14.542544453088148,13.634397455926031,14.225606918334961
2008-06-10,13.981816580955067,14.25608865218582,13.54297940695461,13.835537910461426
2008-06-11,13.82334302363271,13.926957191932287,13.17118373713737,13.256512641906738
2008-06-12,13.4088871576272,13.7075395048175,13.25651343992689,13.262608528137207
2008-06-13,13.518598831389268,14.079334259033203,13.354034907918681,14.079334259033203
2008-06-16,14.140283142152537,14.615688453664852,13.79287004813747,14.38408088684082
2008-06-17,14.585214414147336,14.89605697974049,14.201231942671347,14.774157524108887
2008-06-18,14.475499074517339,14.68882245127716,14.085422839883755,14.164656639099121
2008-06-19,14.097611206830244,14.262175046749219,13.561256408691406,13.561256408691406
2008-06-20,13.591732968975933,13.591732968975933,13.165087325510285,13.40888500213623
2008-06-23,13.555161822475007,13.591731178521822,13.04318618774414,13.04318618774414
2008-06-24,12.903004758609997,13.573449260519578,12.799390597746525,13.347935676574707
2008-06-25,13.585638999938965,13.68315807027117,13.28698553921269,13.585638999938965
2008-06-26,13.29918541296547,13.40889473773191,12.903013755491,12.927392959594727
2008-06-27,12.366651368238376,13.104139596842137,12.244751930236816,12.244751930236816
2008-06-30,12.415412533325899,12.415412533325899,11.897341597898869,12.128949165344238
2008-07-01,11.824198132154741,11.836388306380599,11.458501043012017,11.48897647857666
2008-07-02,11.641351930780196,11.641351930780196,10.970907359632173,11.056236267089844
2008-07-03,10.976999062956775,11.440215148146176,10.78805604219492,11.031853675842285
2008-07-04,11.013569769398359,11.21470298716337,10.934335964680791,11.153753280639648
2008-07-07,11.275652388804124,11.793723136469179,11.275652388804124,11.616969108581543
2008-07-08,11.586497748640795,12.208182802044211,11.580402660369874,12.189897537231445
2008-07-10,12.074090891189819,12.074090891189819,11.336602788310442,11.48897647857666
2008-07-11,11.275652693687093,11.275652693687093,10.873386258157069,11.153753280639648
2008-07-14,11.44631709212576,11.458506109221814,10.666163034522251,10.727112770080566
2008-07-15,10.36750963868478,10.928245060802713,10.239515089740337,10.90995979309082
2008-07-16,10.733201408668553,11.092803353551426,10.67225170974422,10.9404296875
2008-07-17,11.123279769695143,11.507260970784463,10.824627466065888,10.849006652832031
2008-07-18,10.836818289121885,11.06233072090801,10.49550035382104,10.586925506591797
2008-07-21,10.72711213866772,10.818536155364093,10.330940624637151,10.361414909362793
2008-07-22,10.330939023522939,10.574736751102042,10.276084389502733,10.568641662597656
2008-07-23,10.635683466454628,11.239083107550213,10.507688969090692,11.20860767364502
2008-07-24,10.983095497395977,11.446311639449723,10.983095497395977,11.153753280639648
2008-07-25,11.0013810929417,11.476787473509551,10.769773571651179,11.214704513549805
2008-07-28,11.403650283813477,11.641354111649534,11.15985252931954,11.403650283813477
2008-07-29,11.476787802792636,11.629161512953196,11.39755398501757,11.4219331741333
2008-07-30,11.690113813681405,12.147235045212101,11.647449351408312,11.879056930541992
2008-07-31,11.879059492366844,12.275231079294157,11.336609219305736,12.061908721923828
2008-08-01,12.128948550189575,12.128948550189575,11.281750992148316,11.397555351257324
2008-08-04,11.336606186790855,11.336606186790855,10.312654495239258,10.312654495239258
2008-08-05,10.48331069946289,10.62958930741812,10.056663887704188,10.48331069946289
2008-08-06,10.721013295811384,10.849006641872176,10.434551167114108,10.574734687805176
2008-08-07,10.574735808964107,10.635685526058488,10.355317292431998,10.38579273223877
2008-08-08,10.45283353178879,10.45283353178879,9.995712521688532,10.300459861755371
2008-08-11,10.300462966548244,10.373602861718599,9.873817259365296,9.934765815734863
2008-08-12,9.934765084949131,9.989619711662078,9.002238755867259,9.294795989990234
2008-08-13,9.142424813574394,9.258228605458728,8.868152185419104,9.020525932312012
2008-08-14,9.087569349204289,9.26432285635227,8.983955164194127,9.105854034423828
2008-08-15,8.874245277918376,9.185087209877006,8.654826759759832,8.782820701599121
2008-08-18,8.837675496151574,9.233846923820046,8.49635811778736,8.685301780700684
2008-08-19,9.374029159545898,9.623921909640341,8.459787050658242,9.374029159545898
2008-08-20,7.009190875012283,7.460216930945554,6.893387107614127,7.216419219970703
2008-08-21,7.22251386351934,7.246893633116267,6.899481189785605,6.99090576171875
2008-08-22,6.948242572654464,7.082331631647081,6.942148064582758,6.997002124786377
2008-08-25,6.960430975426337,7.064045142585363,6.826341950645321,6.832437038421631
2008-08-26,6.621293292815595,6.9083790466803165,6.5968604998818146,6.749565601348877
2008-08-27,6.804545372758313,7.452015232615888,6.804545372758313,7.403149604797363
2008-08-28,7.543637687996234,7.849048111275042,7.488663718602184,7.635260581970215
2008-08-29,7.879587000020026,8.172781246487112,7.598609447479248,7.598609447479248
2008-09-01,7.513092446573739,7.885692750795408,7.238223331490618,7.849043846130371
2008-09-02,7.879584894937035,7.879584894937035,7.397036681720331,7.610824108123779
2008-09-03,7.6108262659186,7.659691877375217,7.268766403198242,7.268766403198242
2008-09-04,7.268767231998421,7.3298495445459455,6.431942812232318,6.444159507751465
2008-09-05,6.193719487377981,6.596860885620117,6.065447171344231,6.596860885620117
2008-09-08,6.902270381802493,7.000001548992297,6.077662639222041,6.212043285369873
2008-09-09,6.083773217689808,6.1692883116568975,5.601224965532212,5.918851375579834
2008-09-10,5.314137823034552,5.784469851317835,5.222514988120972,5.6684136390686035
2008-09-11,5.375221456139271,5.491277115116308,5.161434010757875,5.344680309295654
2008-09-12,5.802794935012373,5.986041207359637,5.344679545406133,5.961608409881592
2008-09-15,5.314140035933231,5.558468668318357,5.130893707275391,5.130893707275391
2008-09-16,4.8621334067748005,5.124786527214387,4.617805037795064,4.947648525238037
2008-09-17,4.886565307956515,4.886565307956515,4.379584203857944,4.788834095001221
2008-09-18,4.8621327367419305,5.069811865444507,4.556722390420262,4.794942378997803
2008-09-19,5.75393126384033,6.077666084293722,5.320248526713543,5.558468818664551
2008-09-22,5.589007741141359,5.735605114329028,5.240840217683857,5.283597469329834
2008-09-23,5.16143544595171,5.466845834262748,5.014838599368193,5.100353717803955
2008-09-24,5.2591656562456,5.308031262289018,5.161434444158766,5.1919755935668945
2008-09-25,5.3507887552891304,5.637874026428654,5.32024760787405,5.49127721786499
2008-09-26,5.222517304125654,5.558468818664551,5.191976151435929,5.558468818664551
2008-09-29,5.253057652345942,5.33246382164507,4.135255654501519,4.434557914733887
2008-09-30,4.660561690951748,5.246949545996733,4.446774518880803,5.1919755935668945
2008-10-01,5.222515120875503,5.57068260142594,4.947646026623907,5.552358150482178
2008-10-02,5.436304060863783,5.4485207546188485,4.825483644949008,5.130893707275391
2008-10-03,5.246948814859307,5.38743726702674,4.39790800874778,4.4284491539001465
2008-10-06,3.988658320462874,4.336825847625732,3.7565464415130116,4.336825847625732
2008-10-07,4.336825586008522,4.611694991739956,4.159687660459382,4.294068336486816
2008-10-08,3.9703339434715614,4.727751355958856,3.9214683415384406,4.5506134033203125
2008-10-09,4.7644015191228375,5.216408691873147,4.513964837080907,4.794942378997803
2008-10-10,4.214661718128955,4.935429839166597,4.18412057510334,4.520071983337402
2008-10-13,5.069810628576085,5.283597469329834,4.917105492670323,5.283597469329834
2008-10-14,5.497385071484288,5.662306903240281,4.898781198867463,5.008728504180908
2008-10-15,4.739968929777593,4.856024610334885,4.031416696105077,4.214663028717041
2008-10-16,4.3368276351410024,4.37347684830274,3.6282755981566406,4.092499256134033
2008-10-17,4.0130920835143185,4.391800845691985,3.811521008875878,3.970334529876709
2008-10-20,4.135256467139693,4.135256467139693,3.939793722224379,4.031416893005371
2008-10-21,4.019201789428428,4.025310138711498,3.7931981086730957,3.7931981086730957
2008-10-22,3.628274637841452,3.634382692787395,3.249565910809679,3.359513521194458
2008-10-23,3.2373497251598446,3.2678905844465613,2.895289887557433,2.9685885906219482
2008-10-24,2.602095718317287,2.9685879950665264,2.5349053753469786,2.748692512512207
2008-10-27,2.7486931273618898,2.8830735520998556,2.4493911266326904,2.4493911266326904
2008-10-28,2.6570700898353956,2.7792344093322754,2.412741887734663,2.7792344093322754
2008-10-29,2.821992518140308,3.26789179153788,2.6815036979941658,3.2068097591400146
2008-10-30,3.3900551206128218,3.713789939880371,3.31675641267838,3.713789939880371
2008-10-31,3.542760674247823,3.652708310840682,3.371730726063549,3.5366523265838623
2008-11-03,3.677141327069822,3.6954660798366934,3.4511376934301072,3.6160593032836914
2008-11-04,3.7198981538965232,4.239095690322082,3.7198981538965232,4.123039722442627
2008-11-05,4.0558497326641545,4.080282539569321,3.640491724014282,3.6404917240142822
2008-11-06,3.4205965746681626,3.561085376599312,3.164051780597189,3.3472981452941895
2008-11-07,3.475570100529192,3.60384248125921,3.365622470444332,3.457245349884033
2008-11-10,3.7260063225189746,3.7809802803571513,3.292323589324951,3.292323589324951
2008-11-11,3.1640506588281285,3.512218511809653,3.12129340248332,3.469460964202881
2008-11-12,3.377838452384383,3.4328121149375503,3.1457265265670267,3.176267385482788
2008-11-13,3.1518348222302386,3.371730362999935,2.9563723782234126,3.2862155437469482
2008-11-14,3.3106483048509237,3.335081110024125,3.078536364443498,3.102969169616699
2008-11-17,2.9624803465698903,3.133510271292234,2.931939486225834,3.035778760910034
2008-11-18,2.9075068799351405,3.035778968156253,2.7853425564329926,2.8036673069000244
2008-11-19,2.785341288930518,2.8342068795897015,2.6387445169529675,2.657068967819214
2008-11-21,2.5654468023662953,2.5837715513706563,2.382200768632705,2.4493911266326904
2008-11-24,2.614312904753795,2.687611323914418,2.547122541558877,2.6509621143341064
2008-11-25,2.6020958519278152,2.9075061467778243,2.583771106081555,2.724259853363037
2008-11-26,2.657069884318528,2.956372167236778,2.626529025253071,2.9319393634796143
2008-11-27,2.9624794612013012,3.0357778536354383,2.919722211245681,2.980804204940796
2008-11-28,2.9869133844480964,3.237350089880633,2.950264174417927,3.1457269191741943
2008-12-01,2.968587025304994,3.0113442640131787,2.8708555698394775,2.8708555698394775
2008-12-02,2.931938503312575,2.9808040964907994,2.7609086359268784,2.797557830810547
2008-12-03,2.773125973076181,2.7914507223528995,2.61431274147999,2.6387455463409424
2008-12-04,2.7609080804898305,2.8036656115498095,2.6876097054685957,2.7303669452667236
2008-12-05,2.6815020546571127,2.9013975277903525,2.6387448038130987,2.895289182662964
2008-12-08,3.060211516913259,3.328972339630127,3.0296703687008093,3.328972339630127
2008-12-09,3.3534058889417793,3.5122194290161133,3.249566602657069,3.5122194290161133
2008-12-10,3.5733011872783496,3.71989831291022,3.5733011872783496,3.634383201599121
2008-12-11,3.689357429091615,3.768764199128782,3.6343834665640316,3.6649246215820312
2008-12-12,3.4511371586368065,3.71989831291022,3.4022715471801894,3.634383201599121
2008-12-15,3.6710318499951677,3.707681050087222,3.3717296123504634,3.371729612350464
2008-12-16,3.4938940209959686,3.6221663819405916,3.4572448166206455,3.579409122467041
2008-12-17,3.5916256117091074,3.726006031036377,3.5244352564144767,3.726006031036377
2008-12-18,3.756545951427546,4.031415046618531,3.7260048114010376,3.9397919178009033
2008-12-19,3.8115212915732015,3.9703348243530985,3.768764026026327,3.921469211578369
2008-12-22,3.958118486608893,3.9703348900045796,3.5794096900805745,3.6038424968719482
2008-12-23,3.6465983513688447,3.707680635961698,3.359512837082494,3.3961620330810547
2008-12-26,3.4511363612189125,3.5977331617161785,3.438919961177474,3.573300361633301
2008-12-29,3.652705796537993,3.7687617009089176,3.6099482661081215,3.756545305252075
2008-12-30,3.7993049862400783,3.8420625441503073,3.6649245476482704,3.677140951156616
2009-01-02,3.764885407718599,3.9549691677093506,3.7526219487638386,3.9549691677093506
2009-01-05,3.8997848944127944,4.279952526092529,3.8445991667101196,4.279952526092529
2009-01-06,4.329006652823054,4.36579704284668,4.175713214865931,4.36579704284668
2009-01-07,4.206372368346213,4.286084740484512,4.071473968018533,4.138923168182373
2009-01-08,4.046946654128456,4.19410850480834,3.9917612159595213,4.157318115234375
2009-01-09,4.108264492887772,4.181845573783386,4.016288653440364,4.034683704376221
2009-01-12,3.97949779595662,4.034683531163135,3.9120488889087133,3.9243123531341553
2009-01-13,3.8016770807228286,4.126659292398979,3.740359765043562,3.9856293201446533
2009-01-14,3.961102347014474,4.016288076664998,3.75875506147458,3.893653154373169
2009-01-15,3.832335939540068,3.9488389871881697,3.6913059652696325,3.875258207321167
2009-01-16,3.9794973953086346,4.016288076664998,3.832335839419265,3.893653154373169
2009-01-19,3.924311505239766,3.924311505239766,3.7832815509263624,3.8200719356536865
2009-01-20,3.7894134812460143,3.862994549797753,3.544144227353597,3.5564076900482178
2009-01-21,3.629990336503422,3.8078107833862305,3.4950918849745682,3.8078107833862305
2009-01-22,3.8752587141946093,3.8752587141946093,3.6790429831674163,3.789414167404175
2009-01-23,3.672910861624041,3.8813900437794655,3.648383933415644,3.832336187362671
2009-01-26,3.8507312342356266,3.9549705249307734,3.813940552362016,3.942707061767578
2009-01-27,3.936575867384714,4.0040250676738,3.912048938622147,3.9733662605285645
2009-01-28,4.077605501966346,4.273820915128787,4.071473624113006,4.200240135192871
2009-01-29,4.126659355256956,4.273820915128787,4.089868965288999,4.200240135192871
2009-01-30,4.138921747174098,4.273819808803426,4.102131366729736,4.102131366729736
2009-02-02,4.071473404052235,4.071473404052235,3.96110224011386,4.004024505615234
2009-02-03,3.9856291945203535,4.138922625078829,3.9856291945203535,4.083736896514893
2009-02-04,4.218634540340531,4.261556506254299,4.1143949790345875,4.1266584396362305
2009-02-05,4.108262913860629,4.292215106820815,4.053077489879733,4.249292850494385
2009-02-06,4.286083765950732,4.6662516593933105,4.255425258217354,4.6662516593933105
2009-02-09,4.641725714076673,4.8440730188025,4.4087196027749105,4.414851188659668
2009-02-10,4.568144258041161,4.592671184314841,4.175713145278265,4.194108486175537
2009-02-11,4.230900079264617,4.279953945767656,3.967235108234621,4.059211254119873
2009-02-12,3.9794975153647556,4.096000563483925,3.930443661921743,3.9978928565979004
2009-02-13,4.175713575696133,4.286084755304364,4.083737446497247,4.2676897048950195
2009-02-16,4.187975494531259,4.237029334031675,4.138921655030844,4.206370830535889
2009-02-17,4.077605693285481,4.108264206838578,3.9917614459991455,3.9917614459991455
2009-02-18,4.053077986865759,4.102131833034375,3.7710180790122267,3.8139400482177734
2009-02-19,3.905916184558009,3.9243115231978436,3.740359306335449,3.740359306335449
2009-02-20,3.6361199409147313,3.9365752063818604,3.617724893623604,3.862994432449341
2009-02-25,3.771018131392685,3.783281593105182,3.6851738994052066,3.7097008228302
2009-02-26,3.8078099331388953,3.8262049863591048,3.6545164585113525,3.6545164585113525
2009-02-27,3.5870660677797455,3.740359491978743,3.525748756576947,3.648383378982544
2009-03-02,3.5686711527428385,3.6361200513712464,3.4950900841910997,3.5564076900482178
2009-03-03,3.599329909114471,3.77101869094918,3.544144469411628,3.672910690307617
2009-03-04,3.8262048639399575,3.942707936015475,3.801677932175016,3.8507320880889893
2009-03-05,3.7894122773546726,3.8875202401268814,3.7280949833619927,3.758753776550293
2009-03-06,3.7832812504424584,3.8936523958582967,3.734227408035419,3.7710177898406982
2009-03-09,3.7403589066895226,3.8078080846501936,3.7158319860463616,3.7955446243286133
2009-03-10,3.86912533153149,4.102131366729736,3.86912533153149,4.102131366729736
2009-03-11,4.169582375658945,4.224767824379457,4.022420496841388,4.120528221130371
2009-03-12,4.108264032855561,4.200240154387797,4.016288203707356,4.163449764251709
2009-03-13,4.230899297063236,4.249294347408977,4.077605846389815,4.138923168182373
2009-03-16,4.169581975270678,4.255426225780259,4.083737432377045,4.138923168182373
2009-03-17,4.157318937813765,4.2125043869018555,4.053079333870364,4.2125043869018555
2009-03-18,4.169581629387341,4.378060506187889,4.120527483638478,4.36579704284668
2009-03-19,4.414850909706993,4.482300104481836,4.163449764251709,4.163449764251709
2009-03-20,4.181844890893447,4.261557252572003,4.083736896514893,4.083736896514893
2009-03-23,4.230898250560995,4.414850170438615,4.200239451056067,4.408718585968018
2009-03-24,4.322874950534823,4.647856866487437,4.3044796098280615,4.470036506652832
2009-03-25,4.568144590234541,4.776623771105351,4.519090734120008,4.5374860763549805
2009-03-26,4.660120404924135,4.752096525178591,4.604934966678683,4.690779209136963
2009-03-27,4.598802165826431,4.660119469560656,4.512957940598515,4.568143367767334
2009-03-30,4.445509617213489,4.457773080324234,4.329006571469397,4.396455764770508
2009-03-31,4.451641210985473,4.519090107599916,4.298347785687913,4.310611248016357
2009-04-01,4.2615564861602255,4.598802089691162,4.237029565072589,4.598802089691162
2009-04-02,4.739833061970265,4.960575692104153,4.690779209136963,4.690779209136963
